what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451477430943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451477439218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451477445663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477448987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477459824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477470728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477476346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451477479307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477480918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477491273
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451477501122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451477520102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477522208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477525512
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451477529617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451477532724
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451477533769
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451477535080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451477536421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451477536983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477538075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451477540749
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451478112244
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451478113040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451478125815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451478126033
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451478127109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451478129520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478131285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478141561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478146959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478151140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478171361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478173311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478180828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478183139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478190253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478195879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478201387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478223046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478225589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478242541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478268149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478297933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478301834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478305111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478306613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478311131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478313249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478318501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478329478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478331341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478336600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478407454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478409051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478419276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478425643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478426002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478426236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478426503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478426815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478427158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478427455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478427751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478428079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478428375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478428672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478429015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478429467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478429820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478430260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478430790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478431927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478432239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478432520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478432832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478433128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478433425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478433721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478433986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478434252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478434929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478435257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478435585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478435933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478436291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478436657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478437156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478437718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478438077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478440704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478443852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478447126
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451478453134
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451478456488
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451478457644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478477028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478477263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478477668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451478479509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451478480901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478482769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478485831
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451478553842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451478555105
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451478555981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451478556841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478579281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451478580515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478588692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478779564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451478803567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478809562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478818009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478865302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478865739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478866113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478866488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478866831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478867236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478867628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478867987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478868330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478868720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478869095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478869438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478878048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478884757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451478886695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479321632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479359514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479367887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479377921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479397749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479399028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479412030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479420789
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451479422784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479427669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479435196
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451479437917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479441361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479441583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479441805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479442008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479442242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479442461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479442702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479442904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479443138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479443357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479443592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479443857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479444107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479444419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479444684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479444996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479445464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479445823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479446166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479446712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479447071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479447414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479447741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479448038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479448401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479448837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479449524
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479449945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479450350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479450740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479451797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479452437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451479454436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451479454638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451479455840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451479458071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451479460239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479461826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479462200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479462569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479462927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479463427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479463770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479464113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479465470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451479475268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451479484710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479485428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479486551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479497805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479500240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479513994
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451479524600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451479526144
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451479527134
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451479529458
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451479530785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451479532676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479545158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479546390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479556426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479559720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479560702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479571810
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451479578685
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451479587329
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451479589327
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451479590185
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451479602380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479604096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479604814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479605094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479605406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479605687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479605984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479606420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479606764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479607169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451479609199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1451479609917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451479611109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479612330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479627059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479629728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479635276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479660345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479662239
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451479667529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479713198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479719060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479898462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451479901592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451479905797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479906545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479918045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479940902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479953041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451479960098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479962498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451479966127
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451480174492
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451480174523
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451481140122
closed,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451481140122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451481166395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451481175104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451481263557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451481279286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451481319645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451482578035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451482590158
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1451482593666
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1451482595196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451482604693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451482606473
