what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451184285439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451184286061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451184287423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451184289887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451184303241
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451184305709
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451184309652
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451184322974
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451184323032
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451184327500
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451184327501
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451184331564
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451184333700
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451184337352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451184344699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451184347649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451184437099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451184438816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451184439402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451184442199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451184456810
started,bundle,com.python.pydev,4.4.0.201510052309,"com.python.pydev",1451184475560
started,bundle,com.python.pydev.refactoring,4.4.0.201510052309,"com.python.pydev.refactoring",1451184475607
started,bundle,org.python.pydev.refactoring,4.4.0.201510052309,"org.python.pydev.refactoring",1451184475749
started,bundle,org.python.pydev.jython,4.4.0.201510052309,"org.python.pydev.jython",1451184476115
started,bundle,com.python.pydev.codecompletion,4.4.0.201510052309,"com.python.pydev.codecompletion",1451184476362
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451184476572
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451184476713
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451184477858
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451184479113
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451184479761
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451184495364
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451184500260
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451184510598
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451184520807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451184527210
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451184528694
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451184532065
